session_id,created_at,sent_from,sent_to,content_type,text
299897,2016-06-08 04:27:34,tutor,student,text,"['And ', 'then ', 'solve ', 'for ', 'r.']"
299897,2016-06-08 04:27:37,student,tutor,text,"['multiply ', 'both ', 'sides ', 'by ', '2']"
299897,2016-06-08 04:27:44,tutor,student,text,"['Very ', 'good', '!']"
299897,2016-06-08 04:27:46,student,tutor,text,['r^2=36']
299897,2016-06-08 04:27:51,tutor,student,text,"['Yup', '!']"
299897,2016-06-08 04:27:56,tutor,student,text,"['Good ', 'going', '!']"
299897,2016-06-08 04:28:02,student,tutor,text,['r=6']
299897,2016-06-08 04:28:09,tutor,student,text,"['Excellent', '!']"
299897,2016-06-08 04:28:26,tutor,student,text,"['Now ', 'that ', 'we ', 'have ', 'got ', 'r', ', ', 'we ', 'find ', 'the ', 'diameter ', 'of ', 'the ', 'semicircle', '.']"
299897,2016-06-08 04:28:55,student,tutor,text,['12']
299897,2016-06-08 04:29:02,tutor,student,text,"['That ', 'is ', 'because', ', ', 'the ', 'diameter ', 'of ', 'the ', 'semicircle ', 'is ', 'the ', 'hypotenuse ', 'of ', 'the ', 'triangle', '.']"
299897,2016-06-08 04:29:11,tutor,student,text,"['Excellent', ', ', 'Luke', '!']"
299897,2016-06-08 04:29:24,tutor,student,text,"['Now', ', ', 'we ', 'use ', 'the ', 'trigonometric ', 'concepts ', 'here', '.']"
299897,2016-06-08 04:30:21,tutor,student,text,"['Can ', 'you ', 'guess ', 'which ', 'trigonometric ', 'ratios ', 'we ', 'use ', 'to ', 'find ', 'the ', 'sides ', 'of ', 'the ', 'triangle', '?']"
299897,2016-06-08 04:32:37,tutor,student,text,"['Are ', 'you ', 'familiar ', 'with ', 'SOHCAHTOA', '?']"
299897,2016-06-08 04:32:42,student,tutor,text,['yes']
299897,2016-06-08 04:33:01,tutor,student,image,['<url>']
299897,2016-06-08 04:33:02,student,tutor,text,"['could', ""n't "", 'I ', 'use ', 'the ', 'Pythagorean ', 'theory ', 'here ', 'too', '?']"
299897,2016-06-08 04:34:14,tutor,student,text,"['We ', 'can ', 'use ', 'that ', 'when ', 'we ', 'know ', 'two ', 'sides ', 'and ', 'have ', 'to ', 'find ', 'the ', 'third ', 'side', '.']"
299897,2016-06-08 04:34:38,tutor,student,text,"['You ', 'mean ', 'a^2+b^2 ', '= ', 'c^2', ', ', 'is', ""n't "", 'it', '?']"
299897,2016-06-08 04:34:45,student,tutor,text,['yes']
299897,2016-06-08 04:35:03,tutor,student,text,"['Yes', ', ', 'we ', 'can ', 'use ', 'that ', 'on ', 'a ', 'right ', 'angle ', 'when ', 'we ', 'know ', 'the ', 'two ', 'sides', '.']"
299897,2016-06-08 04:35:09,student,tutor,text,['x^2+y^2=(12)^2']
299897,2016-06-08 04:35:18,tutor,student,text,"['Correct', '!']"
299897,2016-06-08 04:35:32,tutor,student,text,"['Then', ', ', 'how ', 'would ', 'you ', 'solve ', 'for ', 'x ', 'and ', 'y', '?']"
299897,2016-06-08 04:35:59,tutor,student,text,"['Because', ', ', 'the ', 'perimeter ', 'of ', 'the ', 'triangle ', 'in ', 'that ', 'case ', 'would ', 'be ', 'x+y+12', '.']"
299897,2016-06-08 04:36:31,tutor,student,text,"['The ', 'easiest ', 'way ', 'is ', 'to ', 'use ', 'SOHCAHTOA ', 'and ', 'find ', 'the ', 'missing ', 'side', '.']"
299897,2016-06-08 04:36:38,student,tutor,text,['ok']
299897,2016-06-08 04:36:42,tutor,student,image,['<url>']
299897,2016-06-08 04:37:06,tutor,student,text,"['I ', 'hope ', 'you ', 'are ', 'able ', 'to ', 'recollect ', 'these ', 'formulas ', 'now', '.']"
299897,2016-06-08 04:37:38,tutor,student,text,"['We ', 'know ', 'the ', 'hypotenuse ', 'and ', 'the ', 'angle', '.']"
299897,2016-06-08 04:37:43,student,tutor,text,['ok']
299897,2016-06-08 04:37:58,tutor,student,text,"['Which ', 'formula ', 'would ', 'we ', 'use ', 'to ', 'find ', 'the ', 'opposite ', 'side', '?']"
299897,2016-06-08 04:38:12,student,tutor,text,['cos']
299897,2016-06-08 04:38:30,student,tutor,text,"['cosopposite ', 'to ', 'angle ', 'or ', 'hypotenuse']"
299897,2016-06-08 04:38:40,tutor,student,text,"['Not ', 'quite', '.']"
299897,2016-06-08 04:38:42,student,tutor,text,"['sin ', 'to ', 'angle ', 'cos ', 'to ', 'hypotenuse']"
299897,2016-06-08 04:38:51,tutor,student,text,"['Look ', 'at ', 'the ', 'image ', 'i ', 'shared', '.']"
299897,2016-06-08 04:39:16,tutor,student,text,"['SOH ', 'means ', 'sine ', '= ', 'opposite', '/', 'hypotenuse', '.']"
299897,2016-06-08 04:39:34,tutor,student,text,"['CAH ', 'means ', 'cos ', '= ', 'adjacent', '/', 'hypotenuse', '.']"
299897,2016-06-08 04:39:49,student,tutor,text,"['soh ', 'we ', 'need ', 'so']"
299897,2016-06-08 04:40:05,tutor,student,text,"['So', ', ', 'if ', 'we ', 'have ', 'to ', 'find ', 'the ', 'opposite ', 'side', ', ', 'we ', 'use ', 'the ', 'sine', '. ']"
299897,2016-06-08 04:40:12,tutor,student,text,"['That', ""'s "", 'right', ', ', 'Luke', '!']"
299897,2016-06-08 04:40:23,tutor,student,text,"['Can ', 'you ', 'give ', 'it ', 'try', ', ', 'please', '?']"
299898,2016-06-08 04:40:43,system info,student,text,"['Do', ""n't "", 'worry', ', ', 'no ', 'minutes ', 'will ', 'be ', 'used ', 'while', '\n', 'Murali ', 'reviews ', 'your ', 'problem ', '😃']"
299898,2016-06-08 04:40:50,tutor,student,text,"['Hello', ', ', 'Naguib', '!']"
299898,2016-06-08 04:40:53,tutor,student,text,"['Welcome ', 'to ', 'Yup', '!']"
299898,2016-06-08 04:40:54,student,tutor,image,['<url>']
299898,2016-06-08 04:40:54,system info,student,text,"['Session ', 'started']"
299898,2016-06-08 04:41:00,tutor,student,text,"['What ', 'can ', 'I ', 'help ', 'you ', 'today', '?']"
299898,2016-06-08 04:41:14,tutor,student,text,"['help ', 'you ', 'with', '*']"
299897,2016-06-08 04:41:20,student,tutor,text,['6']
299898,2016-06-08 04:41:37,student,tutor,text,"['Hey ', 'sorry ', 'took ', 'a ', 'picture ', 'on ', 'accident']"
299897,2016-06-08 04:41:40,tutor,student,text,"['Good ', 'try', '!']"
299898,2016-06-08 04:41:52,system alert,tutor,text,"['The ', 'student ', 'ended ', 'session', '.']"
299897,2016-06-08 04:41:56,tutor,student,text,"['But ', 'not ', 'right ', 'though', '!']"
299897,2016-06-08 04:42:38,tutor,student,text,"['Before ', 'we ', 'proceed ', 'further', ', ', 'can ', 'you ', 'please ', 'tell ', 'me ', 'if ', 'you ', 'are ', 'comfortable ', 'applying ', 'the ', 'trigonometric ', 'ratios ', 'or ', 'use ', 'the ', 'concepts ', 'of ', 'special ', 'triangles', '?']"
299897,2016-06-08 04:43:28,student,tutor,text,"['I ', 'am ', 'comfortable ', 'with ', 'the ', 'concepts ', 'of ', 'special ', 'triangles']"
299897,2016-06-08 04:43:38,tutor,student,text,"['Okay', '.']"
299897,2016-06-08 04:44:10,tutor,student,text,"['Let ', 'me ', 'not ', 'push ', 'you ', 'with ', 'trigonometry ', 'for ', 'now', '.']"
299897,2016-06-08 04:44:32,tutor,student,text,"['Let ', 'us ', 'use ', 'the ', 'special ', 'triangle ', '30', '-', '60', '-', '90 ', 'properties ', 'to ', 'find ', 'the ', 'sides ', 'of ', 'this ', 'triangle', '.']"
299897,2016-06-08 04:44:53,tutor,student,text,"['Any ', 'guess ', 'how ', 'we ', 'do ', 'that', '?']"
299897,2016-06-08 04:45:54,student,tutor,text,['12=2x']
299897,2016-06-08 04:46:03,student,tutor,text,"['x ', 'being ', 'line ', 'cb']"
299897,2016-06-08 04:46:30,tutor,student,text,"['Excellent', '!']"
299897,2016-06-08 04:46:38,tutor,student,text,"['You ', 'are ', 'on ', 'the ', 'right ', 'track', '!']"
299897,2016-06-08 04:46:49,tutor,student,text,"['Please ', 'go ', 'ahead ', 'and ', 'find ', 'the ', 'three ', 'sides ', 'now', '.']"
299897,2016-06-08 04:47:46,tutor,student,text,"['So', ', ', 'what ', 'will ', 'x ', 'be ', 'equal ', 'to', '?']"
299897,2016-06-08 04:47:50,student,tutor,text,"['12 ', '6 ', '10.39']"
299897,2016-06-08 04:48:15,tutor,student,text,"['Superb', ', ', 'Luke', '!']"
299897,2016-06-08 04:48:27,tutor,student,text,"['Perfect', '!']"
299897,2016-06-08 04:48:41,tutor,student,text,"['So', ', ', 'what ', 'will ', 'the ', 'perimeter ', 'of ', 'the ', 'triangle ', 'ABC ', 'be', '?']"
299897,2016-06-08 04:49:07,student,tutor,text,['28.39']
299897,2016-06-08 04:49:24,tutor,student,text,"['Perfect', '!']"
299897,2016-06-08 04:49:44,tutor,student,text,"['You ', 'pinned ', 'it ', 'down', '.']"
299897,2016-06-08 04:50:06,tutor,student,text,"['Did ', 'you ', 'understand ', 'the ', 'steps ', 'clearly', '?']"
299897,2016-06-08 04:50:40,student,tutor,text,['yes']
299897,2016-06-08 04:51:05,tutor,student,text,"['Just ', 'to ', 'recap', ', ', 'what ', 'do ', 'you ', 'think ', 'we ', 'did ', 'to ', 'find ', 'the ', 'perimeter', '?']"
299897,2016-06-08 04:52:02,student,tutor,text,"['first ', 'we ', 'found ', 'the ', 'radius ', 'of ', 'the ', 'semi ', 'circle']"
299897,2016-06-08 04:52:23,student,tutor,text,"['then ', 'we ', 'applied ', 'the ', 'concepts ', 'of ', 'the ', 'special ', 'right ', 'triangle']"
299897,2016-06-08 04:52:44,tutor,student,text,"['Excellent', '!']"
299897,2016-06-08 04:53:13,tutor,student,text,"['Would ', 'you ', 'like ', 'to ', 'try ', 'one ', 'similar ', 'problem ', 'to ', 'get ', 'confidence ', 'in ', 'working ', 'on ', 'such ', 'problems', '?']"
299897,2016-06-08 04:54:02,student,tutor,text,"['I ', 'have ', 'a ', 'similar ', 'problem']"
299897,2016-06-08 04:54:06,student,tutor,text,"['another ', 'one']"
299897,2016-06-08 04:54:14,student,tutor,text,"['I ', 'think ', 'I ', 'already ', 'have ', 'the ', 'answer ', 'to']"
299897,2016-06-08 04:54:28,tutor,student,text,"['Let ', 'us ', 'quickly ', 'look ', 'into ', 'it ', 'then', '.']"
299897,2016-06-08 04:54:31,student,tutor,image,['<url>']
299897,2016-06-08 04:55:06,student,tutor,text,"['the ', 'answer ', 'is ', '9.899']"
299897,2016-06-08 04:55:19,tutor,student,text,"['Good ', 'work', '!']"
299897,2016-06-08 04:55:28,student,tutor,text,"['or ', '7*sqrt2']"
299897,2016-06-08 04:55:29,tutor,student,text,"['What ', 'is ', 'the ', 'radius ', 'of ', 'the ', 'circle ', 'you ', 'got', '?']"
299897,2016-06-08 04:55:39,student,tutor,text,['7']
299897,2016-06-08 04:56:03,tutor,student,text,"['Perfect', '!']"
299897,2016-06-08 04:56:27,tutor,student,text,"['You ', 'got ', 'that ', 'answer ', 'correct', '!']"
299897,2016-06-08 04:56:41,tutor,student,text,"['Do ', 'you ', 'have ', 'any ', 'other ', 'questions ', 'for ', 'us', '?']"
299897,2016-06-08 04:57:21,student,tutor,text,"['no ', 'thank ', 'you ', 'very ', 'much ', 'for ', 'working ', 'me ', 'through ', 'why ', 'they ', 'had ', 'pi ', 'written ', ';)']"
299897,2016-06-08 04:57:32,tutor,student,text,"['You ', 'are ', 'welcome', '!']"
299897,2016-06-08 04:57:43,tutor,student,text,"['Thank ', 'you ', 'for ', 'using ', 'Yup', '!']"
299897,2016-06-08 04:58:09,student,tutor,text,['bye']
299897,2016-06-08 04:58:09,tutor,student,text,"['Please ', 'come ', 'back ', 'to ', 'work ', 'with ', 'us', ', ', 'to ', 'learn ', 'concepts ', 'and ', 'work ', 'on ', 'more ', 'problems', '.']"
299897,2016-06-08 04:58:10,student,tutor,text,['bye']
299899,2016-06-08 05:03:13,student,tutor,image,['<url>']
299899,2016-06-08 05:03:14,system info,student,text,"['Do', ""n't "", 'worry', ', ', 'no ', 'minutes ', 'will ', 'be ', 'used ', 'while', '\n', 'Seldina ', 'D. ', 'reviews ', 'your ', 'problem ', '😃']"
299899,2016-06-08 05:03:25,tutor,student,text,"['Hello ', 'Luke', ', ', 'welcome ', 'to ', 'Yup', '!']"
299899,2016-06-08 05:03:33,tutor,student,text,"['I ', 'am ', 'looking ', 'over ', 'your ', 'problem', '.']"
299899,2016-06-08 05:04:10,tutor,student,text,"['How ', 'far ', 'have ', 'you ', 'gotten ', 'in ', 'solving ', 'the ', 'problem', '?']"
299899,2016-06-08 05:04:41,student,tutor,text,"['the ', '36sqrt2 ', 'is ', 'throwing ', 'me ', 'of ', 'in ', 'beginning ', 'to ', 'solve ', 'this ', 'problem']"
299899,2016-06-08 05:05:06,tutor,student,text,"['Okay', ', ', 'no ', 'worries', ', ', 'let', ""'s "", 'work ', 'on ', 'this ', 'problem ', 'together', '. ']"
299899,2016-06-08 05:05:12,student,tutor,text,"['should ', 'I ', 'do ', 'the ', 'math ', 'and ', 'then ', 'complete ', '30', '-', '60', '-', '90 ', 'triangle ', 'theorem', '?']"
299899,2016-06-08 05:05:46,tutor,student,text,"['It ', 'looks ', 'like ', 'you ', 'are ', 'struggling ', 'on ', 'solving ', 'the ', 'special ', 'right ', 'triangle ', 'formulas', '.']"
299899,2016-06-08 05:06:08,tutor,student,text,"['Yes', ', ', 'you ', 'are ', 'right', '. ', ':) ', 'We ', 'have ', 'to ', 'use ', '30', '-', '60', '-', '90 ', 'triangle ', 'to ', 'find ', 'the ', 'other ', 'sides', '. ']"
299899,2016-06-08 05:06:15,tutor,student,text,"['Would ', 'you ', 'like ', 'to ', 'try ', 'it', '?']"
299899,2016-06-08 05:06:46,student,tutor,text,"['I', ""'m "", 'confused ', 'on ', 'what ', 'to ', 'do ', 'with ', '36*sqrt2']"
299899,2016-06-08 05:06:57,tutor,student,text,"['I', ""'ll "", 'help ', 'you ', 'arrive ', 'at ', 'the ', 'solution', '!']"
299899,2016-06-08 05:07:19,tutor,student,text,"['Just ', 'remember ', 'to ', 'participate ', 'in ', 'order ', 'to ', 'finish ', 'it ', 'faster ', 'and ', 'to ', 'learn ', 'more', '! ', ':)']"
299899,2016-06-08 05:07:44,student,tutor,text,"['Qt', '=', 'x ', 'Qs', '=', 'x*sqrt3']"
299899,2016-06-08 05:07:45,tutor,student,text,"['Can ', 'you ', 'tell ', 'me ', 'the ', 'general ', 'rule ', 'for ', 'the ', 'special ', 'right ', '30', '-', '60', '-', '90 ', 'triangle', '?']"
299899,2016-06-08 05:08:01,tutor,student,text,"['Excellent', '.']"
299899,2016-06-08 05:08:25,tutor,student,text,"['So', ', ', 'what ', 'is ', 'x', '? ']"
299899,2016-06-08 05:09:21,student,tutor,text,"['is ', 'x ', '36*sqrt2/sqrt3', '?']"
299899,2016-06-08 05:09:47,tutor,student,text,"['Yes', ', ', 'excellent ', 'job', '. ']"
299899,2016-06-08 05:09:59,tutor,student,text,"['Because', ', ', 'when ', 'we ', 'set ', 'up ', 'an ', 'equation', ', ', 'it ', 'would ', 'be', ': ']"
299899,2016-06-08 05:09:59,student,tutor,text,['x=29.39']
299899,2016-06-08 05:10:27,tutor,student,text,"['xsqrt(3', ') ', '= ', '60sqrt(2', ')', ', ', 'right', '? ']"
299899,2016-06-08 05:10:50,tutor,student,text,"['That ', 'is ', 'right', ', ', 'great ', 'job', '. ']"
299899,2016-06-08 05:11:17,tutor,student,text,"['But ', 'I ', 'would ', 'keep ', 'the ', 'fraction', ', ', 'just ', 'rationalize ', 'it', '. ', 'Can ', 'you ', 'do ', 'that', '? ']"
299899,2016-06-08 05:12:03,student,tutor,text,['yes']
299899,2016-06-08 05:12:04,tutor,student,text,"['Sorry', ', ', 'there ', 'is ', 'a ', 'little ', 'mistake ', 'in ', 'your ', 'calculation', '. ']"
299899,2016-06-08 05:12:45,student,tutor,text,['36sqrt2sqrt3/3']
299899,2016-06-08 05:12:54,tutor,student,text,"['Great ', 'job', '.']"
299899,2016-06-08 05:13:02,tutor,student,text,"['And ', 'can ', 'we ', 'simplify ', 'it ', 'more', '?']"
299899,2016-06-08 05:13:48,student,tutor,text,['12sqrt2sqrt3']
299899,2016-06-08 05:14:10,tutor,student,text,"['Excellent', '.']"
299899,2016-06-08 05:14:43,tutor,student,text,"['And ', 'we ', 'can ', 'use ', 'the ', 'root ', 'properties', '. ', 'If ', 'we ', 'have ', 'sqrt(a', ') ', '× ', 'sqrt(b', ')', ', ', 'it ', 'becomes ', 'sqrt(a×b', ')', '. ', 'Can ', 'you ', 'apply ', 'this ', 'rule', '?']"
299899,2016-06-08 05:15:17,student,tutor,text,['sqrt6']
299899,2016-06-08 05:15:34,tutor,student,text,"['Great ', 'job', '. ', ':)']"
299899,2016-06-08 05:15:59,tutor,student,text,"['Now', ', ', 'we ', 'have ', 'x. ', 'What ', 'would ', 'be ', 'QT ', 'and ', 'ST', '?']"
299899,2016-06-08 05:16:57,student,tutor,text,['12sqrt6']
299899,2016-06-08 05:17:04,student,tutor,text,['24sqrt6']
299899,2016-06-08 05:17:18,tutor,student,text,"['You ', 'are ', 'doing ', 'a ', 'great ', 'job ', 'here', '.']"
299899,2016-06-08 05:17:23,tutor,student,text,"['Perfect', '.']"
299899,2016-06-08 05:17:51,tutor,student,text,"['So ', 'far', ', ', 'we ', 'have ', 'QT=12sqrt(6', ') ', 'and ', 'TS ', 'or ', 'ST=24sqrt(6', ')', '. ']"
299899,2016-06-08 05:18:14,tutor,student,text,"['What ', 'should ', 'be ', 'our ', 'next ', 'step', '?']"
299899,2016-06-08 05:18:35,student,tutor,text,"['find ', 'side ', 'lengths ', 'of ', 'triangle ', '45', '-', '45', '-', '90']"
299899,2016-06-08 05:18:59,tutor,student,text,"['Yes', ', ', 'and ', 'how ', 'can ', 'we ', 'do ', 'that', '?']"
299899,2016-06-08 05:19:28,student,tutor,text,"['the ', 'side ', 'lengths ', 'are ', '36']"
299899,2016-06-08 05:19:43,tutor,student,text,"['Perfect', '.']"
299899,2016-06-08 05:19:49,student,tutor,text,"['the ', 'perimeter ', 'is ', '160.1816']"
299899,2016-06-08 05:20:02,tutor,student,text,"['Give ', 'me ', 'a ', 'minute ', 'to ', 'check ', 'it', ', ', 'please', '?']"
299899,2016-06-08 05:20:04,tutor,student,text,[':)']
299899,2016-06-08 05:21:10,tutor,student,text,"['Yes', ', ', 'you ', 'did ', 'an ', 'amazing ', 'job ', 'here', '. ']"
299899,2016-06-08 05:21:15,tutor,student,text,"['Does ', 'all ', 'that ', 'make ', 'sense ', 'so ', 'far', '?']"
299899,2016-06-08 05:21:32,student,tutor,text,['yes']
299899,2016-06-08 05:21:54,tutor,student,text,"['We ', 'just ', 'could ', 'leave ', 'the ', 'answer ', 'as ', 'P=72 ', '+ ', '36sqrt(6', ')', '.']"
299899,2016-06-08 05:22:06,tutor,student,text,"['Is ', 'there ', 'anything ', 'else ', 'I ', 'can ', 'help ', 'you ', 'with', '?']"
299899,2016-06-08 05:23:21,student,tutor,text,"['distance ', 'between ', 'points ', 'on ', 'the ', 'coordinate ', 'plane ', 'applying ', 'special ', 'right ', 'triangles']"
299899,2016-06-08 05:23:56,tutor,student,text,"['Do ', 'you ', 'have ', 'any ', 'specific ', 'problem ', 'that ', 'I ', 'can ', 'help ', 'you ', 'with', '?']"
299899,2016-06-08 05:24:10,tutor,student,text,"['Do ', 'you ', 'know ', 'the ', 'distance ', 'formula', '?']"
299899,2016-06-08 05:24:22,student,tutor,image,['<url>']
299899,2016-06-08 05:24:40,tutor,student,text,"['Give ', 'me ', 'a ', 'few ', 'minute ', 'to ', 'look ', 'over ', 'the ', 'problem', ', ', 'please', '?']"
299899,2016-06-08 05:25:33,tutor,student,text,"['Should ', 'we ', 'start ', 'with ', 'the ', 'problem ', '#', '5', '?']"
299899,2016-06-08 05:25:43,student,tutor,text,['yes']
299899,2016-06-08 05:25:58,tutor,student,text,"['How ', 'far ', 'have ', 'you ', 'gotten ', 'in ', 'solving ', 'it', '?']"
299899,2016-06-08 05:26:34,student,tutor,text,"['d ', 'is ', '0 ', 'b ', 'is ', '7', ', ', '4sqrt3']"
299899,2016-06-08 05:26:56,student,tutor,text,"['a ', 'is ', '7']"
299899,2016-06-08 05:27:11,student,tutor,text,"['b ', 'is ', '4 ', 'sqrt3']"
299899,2016-06-08 05:27:12,tutor,student,text,"['Yes', ', ', 'that ', 'is ', 'correct ', 'so ', 'far', '. ', 'Great ', 'job', '. ', ':)']"
299899,2016-06-08 05:27:44,tutor,student,text,"['Let', ""'s "", 'consider ', 'the ', 'triangle ', 'HKJ ', 'now', '.']"
299899,2016-06-08 05:27:57,tutor,student,text,"['Do ', 'you ', 'know ', 'any ', 'side ', 'of ', 'this ', 'triangle', '?']"
299899,2016-06-08 05:28:14,student,tutor,text,['hk']
299899,2016-06-08 05:28:37,tutor,student,text,"['Excellent', '. ', 'And ', 'what ', 'is ', 'the ', 'length ', 'of ', 'HK', '?']"
299899,2016-06-08 05:30:16,tutor,student,text,"['Luke', ', ', 'if ', 'you ', 'need ', 'help', ', ', 'I ', 'am ', 'here', '. ', ':) ']"
299899,2016-06-08 05:31:07,student,tutor,text,['6']
299899,2016-06-08 05:31:19,tutor,student,text,"['Hmm', ', ', 'not ', 'really', '. ', 'Good ', 'try', '. ']"
299899,2016-06-08 05:31:20,tutor,student,image,['<url>']
299899,2016-06-08 05:31:37,student,tutor,text,['right']
299899,2016-06-08 05:31:46,student,tutor,text,"['I ', 'did ', 'the ', 'distance ', 'formula']"
299899,2016-06-08 05:31:55,student,tutor,text,"['I ', 'got ', 'ahead ', 'of ', 'myself']"
299899,2016-06-08 05:32:12,tutor,student,text,"['Great', '. ', 'So', ', ', 'you ', 'know ', 'how ', 'we ', 'got ', 'HK=4sqrt(3', ')', '?']"
299899,2016-06-08 05:32:33,student,tutor,text,"['yes ', 'y', '=', 'y']"
299899,2016-06-08 05:32:49,tutor,student,text,"['We ', 'just ', 'consider ', 'the ', 'y', '-', 'coordinate ', 'since ', 'the ', 'x ', 'is ', '7', ', ', 'so ', 'it ', 'would ', 'be', ': ']"
299899,2016-06-08 05:33:14,tutor,student,text,"['HK ', ' ', '= ', 'sqrt((7', '-', '7)^2 ', '+ ', '(', '4sqrt(3)-0)^2', ')', ', ', 'and ', 'that ', 'is ', 'HK=4sqrt(3', ')', '.']"
299899,2016-06-08 05:33:17,student,tutor,text,"['is ', 'kj ', '4', '?']"
299899,2016-06-08 05:33:26,student,tutor,text,"['is ', 'c ', '11', '?']"
299899,2016-06-08 05:33:31,tutor,student,text,"['Great', '. ', 'You ', 'did ', 'an ', 'amazing ', 'job', '.']"
299899,2016-06-08 05:33:55,tutor,student,text,"['Both ', 'of ', 'your ', 'answers ', 'are ', 'correct', '. ', 'KJ=4', ', ', 'so ', 'we ', 'get ', 'c=7', '+', '4=11', '. ']"
299899,2016-06-08 05:34:00,tutor,student,text,"['Does ', 'all ', 'that ', 'make ', 'sense', '?']"
299899,2016-06-08 05:34:13,student,tutor,text,"['perfect ', 'sense']"
299899,2016-06-08 05:34:37,tutor,student,text,"['I ', 'am ', 'glad ', 'to ', 'hear ', 'that', '. ', ':)']"
299899,2016-06-08 05:34:44,tutor,student,text,"['Would ', 'you ', 'like ', 'to ', 'try ', '#', '6 ', 'now', '?']"
299899,2016-06-08 05:35:20,student,tutor,text,"['w ', 'is ', '20']"
299899,2016-06-08 05:35:40,tutor,student,text,"['How ', 'did ', 'you ', 'get ', 'that', '? ', 'Can ', 'you ', 'show ', 'me ', 'your ', 'work', '?']"
299899,2016-06-08 05:35:56,student,tutor,text,"['oh ', 'wait ', 'never ', 'mind']"
299899,2016-06-08 05:36:02,tutor,student,text,"['Good ', 'try', ', ', 'but ', 'you ', 'made ', 'a ', 'mistake ', 'somewhere', '. ', ':( ']"
299899,2016-06-08 05:36:06,student,tutor,text,['yes']
299899,2016-06-08 05:36:18,tutor,student,text,"['Consider ', 'the ', 'triangle ', 'ABF', '.']"
299899,2016-06-08 05:36:19,student,tutor,text,"['x ', 'is ', '13']"
299899,2016-06-08 05:36:24,student,tutor,text,"['so ', 'is ', 'v']"
299899,2016-06-08 05:36:43,student,tutor,text,"['s ', 'is ', '13']"
299899,2016-06-08 05:37:16,tutor,student,text,"['You ', 'have ', 'to ', 'be ', 'careful', '. ', 'Why ', 'you ', 'think ', 'that ', 'v ', 'is ', '13', '?']"
299899,2016-06-08 05:37:53,student,tutor,text,"['bc ', 'is ', 'a ', 'straight ', 'line']"
299899,2016-06-08 05:38:17,tutor,student,text,"['Sorry', ', ', 'you ', 'would ', 'be ', 'right', '. ', 'But ', 'let', ""'s "", 'finish ', 'the ', 'first ', 'triangle', '. ', 'What ', 'about ', 'w', '? ']"
299899,2016-06-08 05:38:31,student,tutor,text,['13']
299899,2016-06-08 05:38:46,tutor,student,text,"['Great ', 'job', '.']"
299899,2016-06-08 05:38:57,tutor,student,text,"['Sorry ', 'about ', 'my ', 'mistake', '.']"
299899,2016-06-08 05:39:06,tutor,student,text,"['And ', 'let', ""'s "", 'move ', 'on ', 'the ', 'second ', 'triangle', '.']"
299899,2016-06-08 05:39:13,tutor,student,text,"['What ', 'do ', 'we ', 'know ', 'so ', 'far', '?']"
299899,2016-06-08 05:39:29,student,tutor,text,['y=20']
299899,2016-06-08 05:39:50,student,tutor,text,"['v ', '=', '13']"
299899,2016-06-08 05:40:14,tutor,student,text,"['Excellent', '. ', 'You ', 'are ', 'a ', 'really ', 'great ', 'learner', '.']"
299899,2016-06-08 05:40:23,tutor,student,text,"['And ', 'we ', 'need ', 'to ', 'find ', 'z.']"
299899,2016-06-08 05:40:27,tutor,student,text,"['How ', 'can ', 'we ', 'do ', 'that', '?']"
299900,2016-06-08 05:40:50,system info,student,text,"['Do', ""n't "", 'worry', ', ', 'no ', 'minutes ', 'will ', 'be ', 'used ', 'while', '\n', 'Bhatt ', 'reviews ', 'your ', 'problem ', '😃']"
299900,2016-06-08 05:40:57,student,tutor,image,['<url>']
299900,2016-06-08 05:40:58,system info,student,text,"['Session ', 'started']"
299900,2016-06-08 05:40:59,tutor,student,text,"['Welcome ', 'to ', 'Yup', ', ', 'KT', '! ']"
299900,2016-06-08 05:41:29,tutor,student,text,"['How ', 'much ', 'progress ', 'have ', 'you ', 'made ', 'on ', 'that ', 'problem', '?']"
299899,2016-06-08 05:41:41,student,tutor,text,['13sqrt3']
299899,2016-06-08 05:42:09,tutor,student,text,"['You ', 'did ', 'an ', 'amazing ', 'job', '. ', 'That ', 'is ', 'the ', 'side ', 'ED', '.']"
299899,2016-06-08 05:42:19,tutor,student,text,"['How ', 'can ', 'we ', 'get ', 'z ', 'from ', 'here', '?']"
299900,2016-06-08 05:42:39,student,tutor,text,"['I ', 'am ', 'confused ', 'on ', 'where ', 'it ', 'is ', 'on ', 'the ', 'graph', '. ', 'I ', 'think ', 'it ', 'would ', 'be ', 'in ', 'the ', '2nd ', 'or ', '3rd ', 'because ', 'of ', 'the ', 'restrictions ', 'but ', 'do', ""n't "", 'know ', 'where', '.']"
299900,2016-06-08 05:42:57,tutor,student,text,"['You ', 'are ', 'correct', '!']"
299899,2016-06-08 05:43:00,student,tutor,text,"['z ', '42.5']"
299900,2016-06-08 05:43:06,tutor,student,text,"['Let ', 'me ', 'give ', 'you ', 'a ', 'brief ', 'overview ', 'of ', 'the ', 'method ', 'to ', 'be ', 'used ', 'here ', 'so ', 'that ', 'you ', 'can ', 'understand ', 'the ', 'concepts', '. ', 'After ', 'that', ', ', 'we ', 'will ', 'do ', 'it ', 'together', '.']"
299899,2016-06-08 05:43:10,tutor,student,text,"['Perfect', '.']"
299899,2016-06-08 05:43:16,tutor,student,text,"['Does ', 'all ', 'that ', 'make ', 'sense', '?']"
